entry_id,jlpt_level,surface,reading,tier,common,freq_rank,match,misc_tags,collision,gloss
1000050,5,"仝","どう",B-review,false,,kana-expr,"",0,"""as above"" mark"
1000225,1,"明白","あからさま",A-remove,false,,kanji,"uk",1,"plain; frank; candid"
1000260,1,"悪どい","あくどい",B-review,false,,kana-expr,"uk",0,"gaudy; showy; garish | crooked; vicious; wicked"
1000750,1,"いざ","いざ",B-review,false,,kana-expr,"",0,"now; come (now); well"
1000910,1,"嫌に","いやに",B-review,false,,kana-expr,"uk",0,"awfully; terribly"
1001180,4,"お出でになる","おいでになる",B-review,false,,kana-expr,"hon/uk",0,"to be | to come"
1001330,1,"おっかない","おっかない",B-review,false,,kana-expr,"col/arch",0,"frightening; scary | extreme; exaggerated; huge"
1001640,4,"お陰","おかげ",B-review,false,,kanji,"uk",0,"grace (of God); benevolence (of Buddha); blessing | assistance; help; aid"
1001790,1,"お宮","おみや",B-review,false,,kanji,"",0,"Shinto shrine"
1001810,1,"お供","おとも",B-review,false,,kanji,"",0,"attendant; companion"
1001870,4,"お見舞い","おみまい",B-review,false,,kanji,"",0,"visit (to someone affected by illness or misfortune); call; inquiry (about someone's health) | letter of inquiry; letter"
1001900,2,"お構いなく","おかまいなく",B-review,false,,kana-expr,"pol",0,"please don't fuss over me; don't go to any trouble; don't bother"
1002000,4,"お子さん","おこさん",B-review,false,,kanji,"hon",0,"child"
1002360,2,"お待ちどおさま","おまちどおさま",B-review,false,,kana-expr,"",0,"I'm sorry to have kept you waiting"
1003010,3,"絡繰り","からくり",A-remove,false,,kanji,"uk/abbr",1,"mechanism; machinery; contrivance | trick; dodge"
1003410,1,"きっかり","きっかり",B-review,false,,kana-expr,"on-mim",0,"exactly; just; precisely | punctually; exactly on time"
1003560,5,"刻々","ギザギザ",C-collision-but-established,true,,kanji,"on-mim/uk",1,"notches; serration; indentation | notched; serrated; jagged"
1004080,1,"ぐっと","ぐっと",B-review,false,,kana-expr,"on-mim",0,"suddenly; at once; in one go | considerably; very much; a lot"
1004250,1,"げっそり","げっそり",B-review,false,,kana-expr,"on-mim",0,"to be disheartened; to be dejected; to be discouraged | suddenly (losing a lot of weight); looking emaciated; becoming v"
1004510,2,"こちらこそ","こちらこそ",B-review,false,,kana-expr,"",0,"it is I who should say so"
1004610,2,"此間","こないだ",B-review,false,,kana-expr,"uk",0,"the other day; lately; recently"
1005580,3,"屡々","しばしば",C-collision-but-established,true,,kanji,"uk/on-mim",1,"often; again and again; frequently"
1005590,1,"しぶとい","しぶとい",B-review,false,,kana-expr,"",0,"tenacious; tough; enduring"
1005670,2,"しゃぶる","しゃぶる",B-review,false,,kana-expr,"",0,"to suck; to lick"
1006180,1,"すばしっこい","すばしっこい",B-review,false,,kana-expr,"",0,"quick; nimble; agile | sharp; shrewd; smart"
1006320,1,"すんなり","すんなり",B-review,false,,kana-expr,"on-mim",0,"slim; slender; lithe | smoothly; without resistance; without trouble"
1006410,1,"ずぶ濡れ","ずぶぬれ",B-review,false,,kana-expr,"",0,"dripping wet; soaked; drenched"
1006430,1,"ずらっと","ずらっと",B-review,false,,kana-expr,"on-mim",0,"in a line; in a row"
1006720,1,"其処ら","そこら",B-review,false,,kana-expr,"uk",0,"around there; that area | that; that matter; that point"
1006850,2,"その為","そのため",B-review,false,,kana-expr,"uk",0,"hence; for that reason"
1007340,1,"丈","だけ",C-collision-but-established,true,,kanji,"uk",1,"only; just; merely | as much as; to the extent of; enough to"
1007620,1,"ちやほや","ちやほや",B-review,false,,kana-expr,"on-mim",0,"to make a fuss over; to pamper; to spoil"
1007860,4,"点","ちょぼ",A-remove,false,,kanji,"uk",1,"dot; point; mark | gidayū musicians"
1007870,2,"点々","ちょぼちょぼ",B-review,false,,kanji,"uk",0,"sparsely; drop-by-drop | on par with; as good as"
1008320,1,"てんで","てんで",B-review,false,,kana-expr,"",0,"(not) at all; completely; utterly | very; extremely"
1008360,3,"刑事","でか",A-remove,false,,kanji,"sl",1,"(police) detective"
1008960,3,"どうぞ宜しく","どうぞよろしく",B-review,false,,kana-expr,"uk",0,"pleased to meet you; how do you do | my regards (to someone); my greetings; best wishes"
1009280,2,"響めき","どよめき",A-remove,false,,kanji,"uk",1,"commotion; stir"
1009570,1,"和やか","にこやか",C-collision-but-established,true,,kanji,"uk",1,"smiling; beaming; radiant"
1009890,1,"ねじ回し","ねじまわし",B-review,false,,kana-expr,"",0,"screwdriver"
1010090,2,"はきはき","はきはき",B-review,false,,kana-expr,"on-mim",0,"briskly; smartly; promptly"
1010470,1,"延いては","ひいては",B-review,false,,kana-expr,"uk",0,"by extension; in turn; by the same token"
1010640,1,"ひょっと","ひょっと",B-review,false,,kana-expr,"on-mim",0,"possibly; perhaps; perchance | unintentionally; accidentally"
1010790,1,"ビリ","ビリ",B-review,false,,kana-expr,"",0,"last (on the list); (at the) bottom; (in) last position"
1011100,1,"ふんだん","ふんだん",B-review,false,,kana-expr,"",0,"plentiful; abundant; ample"
1011840,1,"ぼつぼつ","ぼつぼつ",B-review,false,,kana-expr,"on-mim",0,"gradually; little by little; in a breezy manner | soon; before long"
1011850,1,"ぼやく","ぼやく",B-review,false,,kana-expr,"",0,"to grumble; to complain"
1012100,1,"間誤付く","まごつく",B-review,false,,kana-expr,"col",0,"to be confused; to be flustered; to be at a loss | to loiter; to hang around; to wander around"
1012710,1,"諸に","もろに",B-review,false,,kana-expr,"uk",0,"completely; all the way; altogether"
1012770,1,"やけに","やけに",B-review,false,,kana-expr,"col",0,"awfully; frightfully; desperately"
1013030,1,"縁","ゆかり",A-remove,false,,kanji,"uk",1,"connection (to a person, place, etc.); relation; affinity"
1013290,3,"碌","ろく",A-remove,false,,kanji,"uk",1,"satisfactory; decent; good"
1022840,1,"インターチェンジ","インターチェンジ",B-review,false,,kana-expr,"",0,"interchange; service interchange"
1022990,1,"インターホン","インターホン",B-review,false,,kana-expr,"",0,"intercom"
1046810,2,"瓦","グラム",C-collision-but-established,true,,kanji,"uk",1,"gram; gramme"
1078810,5,"テープレコーダー","テープレコーダー",B-review,false,,kana-expr,"",0,"tape recorder"
1088480,1,"ドライクリーニング","ドライクリーニング",B-review,false,,kana-expr,"",0,"dry cleaning"
1088590,1,"ドライブイン","ドライブイン",B-review,false,,kana-expr,"",0,"drive-in (bank, cinema, etc.) | roadside restaurant; rest stop"
1104550,3,"麦酒","ばくしゅ",B-review,false,,kana-expr,"",0,"beer"
1126770,1,"マイクロフォン","マイクロフォン",B-review,false,,kana-expr,"",0,"microphone"
1135150,1,"モーテル","モーテル",B-review,false,,kana-expr,"",0,"motel | drive-in love hotel"
1136480,2,"や行","やぎょう",A-remove,false,,kanji,"",1,"the ""ya"" column of the Japanese syllabary table (ya, yu, yo)"
1147330,3,"露","ろ",A-remove,false,,kanji,"abbr",1,"Russia"
1149990,4,"唖","おし",B-review,false,,kana-expr,"sens",0,"muteness; speech impairment | mute; deaf-mute"
1151240,3,"悪","わる",A-remove,false,,kanji,"",1,"wicked person; evil person; scoundrel | bad child; naughty child; brat"
1151260,5,"悪い","わるい",C-collision-but-established,true,48,kanji,"",1,"bad; poor; undesirable | poor (quality); inferior; insufficient"
1153480,3,"宛てる","あてる",B-review,false,,kanji,"",0,"to address"
1154770,3,"案","あん",C-collision-but-established,true,,kanji,"arch",1,"idea; plan; proposal | draft; rough copy"
1157640,1,"異見","いけん",B-review,false,,kanji,"obs",0,"different opinion; different view; dissenting view | scolding; reprimand; rebuke"
1158680,1,"萎びる","しなびる",B-review,false,,kanji,"uk",0,"to shrivel (e.g. cut vegetables, skin); to wilt; to fade"
1158890,1,"違える","ちがえる",B-review,false,,kanji,"",0,"to change; to alter | to mistake; to make a mistake"
1160790,5,"一","いち",C-collision-but-established,true,33,kanji,"",1,"one; 1 | best"
1162130,5,"一月","ひとつき",C-collision-but-established,true,,kanji,"",1,"one month"
1162570,1,"一頃","ひところ",B-review,false,,kanji,"uk",0,"once; some time ago"
1162920,3,"ひと時","ひととき",C-collision-but-established,true,,kanji,"uk/arch",1,"a (short) time; a while; moment | one time (in the past); a period; former times"
1165980,5,"一番","ひとつがい",A-remove,false,,kanji,"uk",1,"pair; couple; brace"
1166400,1,"一別","いちべつ",B-review,false,,kanji,"",0,"parting"
1167850,1,"稲光","いなびかり",B-review,false,,kanji,"",0,"(flash of) lightning"
1167880,4,"稲子","いなご",B-review,false,,kana-expr,"uk",0,"rice grasshopper (of genus Oxya) | grasshopper; locust (of family Catantopidae)"
1168050,3,"印","いん",C-collision-but-established,true,,kanji,"abbr",1,"stamp; seal; chop | seal impression; seal; sealing"
1169430,1,"引っかく","ひっかく",B-review,false,,kanji,"",0,"to scratch; to claw"
1170230,3,"陰","いん",A-remove,false,,kanji,"",1,"(the) negative (e.g. pole) | yin (in Chinese divination)"
1171680,3,"羽","はね",C-collision-but-established,true,18,kanji,"",1,"feather; plume; down | wing"
1172200,3,"鵜飼い","うかい",B-review,false,,kana-expr,"",0,"cormorant fishing | cormorant fisherman"
1172230,4,"窺う","うかがう",B-review,false,,kana-expr,"uk",0,"to peep (through); to peek; to examine (esp. covertly) | to await (one's chance)"
1177490,1,"縁","えん",A-remove,false,,kanji,"",1,"fate; destiny (esp. as a mysterious force that binds two people together) | relationship (e.g. between two people); bond"
1178920,1,"於いて","おいて",B-review,false,,kanji,"uk",0,"at (a time or place); in; on | in (a situation, matter, etc.); on (a point); when it comes to"
1178980,1,"汚らわしい","けがらわしい",B-review,false,,kana-expr,"",0,"filthy; unfair; dirty"
1178990,1,"汚れ","けがれ",A-remove,false,,kanji,"",1,"uncleanness; impurity; defilement | disgrace; shame; stain"
1179000,4,"汚れる","けがれる",A-remove,false,,kanji,"",1,"to be violated; to be corrupted; to be polluted"
1182945,1,"乙","きのと",A-remove,false,,kanji,"",1,"second in rank; second sign of the Chinese calendar"
1183300,2,"温い","ぬるい",C-collision-but-established,true,,kanji,"uk",1,"lukewarm; tepid | lenient"
1184140,3,"下","した",C-collision-but-established,true,,kanji,"",1,"below; down; under | bottom"
1184930,2,"下行","かこう",A-remove,false,,kana-reading,"",1,"descending"
1185190,5,"下手","したて",C-collision-but-established,true,,kanji,"",1,"humble position; inferior | underarm grip on opponent's belt"
1185195,5,"下手","しもて",A-remove,false,,kanji,"",1,"lower part; foot; lower direction | left part of the stage (audience's or camera's POV); stage right (actor's POV)"
1185640,2,"下線","かせん",B-review,false,,kanji,"",0,"underline; underscore"
1186150,5,"下番","かばん",B-review,false,,kana-expr,"",0,"going off duty"
1188460,1,"何なり","なんなり",B-review,false,,kana-expr,"",0,"anything; whatever"
1188790,3,"何時か","いつか",B-review,false,,kana-expr,"uk",0,"sometime; someday; one day"
1189320,2,"何分","なんぷん",C-collision-but-established,true,,kanji,"",1,"what minute; how many minutes"
1189750,2,"佳肴","かこう",A-remove,false,,kana-reading,"",1,"delicacy; rare treat; good-eating fish"
1192040,2,"家書","かしょ",B-review,false,,kana-expr,"",0,"letter from home"
1193110,5,"架かる","かかる",B-review,false,,kana-expr,"",0,"to span; to bridge; to cross"
1193310,2,"歌書","かしょ",B-review,false,,kana-expr,"",0,"book of poems"
1193860,2,"火口","かこう",A-remove,false,,kanji,"",1,"(volcanic) crater; caldera | burner (of a boiler)"
1195660,1,"華奢","きゃしゃ",B-review,false,,kanji,"",0,"dainty; delicate; slender | fragile (e.g. furniture); delicate; frail"
1198130,1,"介抱","かいほう",B-review,false,,kanji,"",0,"nursing; looking after"
1200510,1,"懐く","なつく",A-remove,false,,kanji,"uk",1,"to become attached (to); to take (to); to become affectionate (with)"
1203260,3,"他","ほか",C-collision-but-established,true,,kanji,"uk",1,"another place; some other place; somewhere else | another (person or thing); other; different"
1204110,1,"外方","そっぽ",B-review,false,,kanji,"uk",0,"the other way"
1204210,1,"外様","とざま",A-remove,false,,kanji,"hist/abbr",1,"outsider; one not included in the favored group | outside daimyo; non-Tokugawa daimyo"
1204570,3,"街","がい",C-collision-but-established,true,,kanji,"",1,"street; quarter; district"
1204740,1,"鎧","よろい",C-collision-but-established,true,34,kanji,"",1,"armor; armour"
1206100,1,"角","かく",C-collision-but-established,true,,kanji,"abbr",1,"angle | square; cube"
1206120,1,"角","つの",C-collision-but-established,true,,kanji,"",1,"horn; antler | antenna; feeler; tentacle (e.g. of a snail)"
1207510,3,"額","ひたい",C-collision-but-established,true,,kanji,"",1,"forehead; brow"
1208000,3,"割る","わる",C-collision-but-established,true,26,kanji,"",1,"to divide | to cut; to halve; to separate"
1209200,1,"噛み切る","かみきる",B-review,false,,kanji,"",0,"to bite off; to gnaw through"
1210150,1,"干し物","ほしもの",B-review,false,,kanji,"",0,"things dried in the sun (esp. clothes, dyed cloth, etc.)"
1210460,2,"寒帯","かんたい",B-review,false,,kanji,"",0,"frigid zone"
1212620,1,"感無量","かんむりょう",B-review,false,,kanji,"",0,"deep emotion; being filled with emotion"
1215110,1,"貫禄","かんろく",B-review,false,,kanji,"euph",0,"presence; dignity | corpulence; obesity"
1215240,3,"間","ま",C-collision-but-established,true,,kanji,"",1,"time; pause | space"
1216250,3,"丸","まる",C-collision-but-established,true,,kanji,"sl",1,"circle | entirety; whole; full"
1219160,2,"基板","きばん",C-collision-but-established,false,28,kanji,"",1,"(circuit) board; substrate"
1222350,1,"気触れる","かぶれる",B-review,false,,kana-expr,"uk",0,"to develop a rash or inflammation (e.g. in response to a skin irritant); to react to (something) | to be strongly influe"
1222670,1,"気立て","きだて",B-review,false,,kanji,"",0,"disposition; nature"
1226280,1,"鞠","まり",B-review,false,,kanji,"",0,"ball (for sport, games, etc.) | kemari; type of football played by courtiers in ancient Japan"
1226560,1,"詰る","なじる",A-remove,false,,kanji,"uk",1,"to rebuke; to scold; to tell off | to question persistently (in order to criticize or find fault with someone)"
1229310,1,"朽ちる","くちる",B-review,false,,kanji,"",0,"to rot; to decay | to die in obscurity"
1230220,1,"給う","たまう",B-review,false,,kanji,"hon",0,"to give | to do ..."
1236680,1,"恐れ入る","おそれいる",B-review,false,,kanji,"",0,"to be sorry; to beg someone's pardon; to feel small | to be much obliged; to be grateful; to be thankful"
1239000,1,"凝らす","こごらす",A-remove,false,,kanji,"",1,"to freeze; to congeal | to concentrate one's attention on; to devote oneself to something; to ponder"
1239060,1,"凝る","こごる",A-remove,false,,kanji,"uk",1,"to congeal; to gelatinize; to jellify"
1239570,3,"局","つぼね",A-remove,false,,kanji,"hist/arch",1,"court lady (Heian period); lady-in-waiting | separate room in a palace (esp. for a lady; Heian period)"
1239600,1,"局限","きょくげん",B-review,false,,kanji,"",0,"limit; localize; localise"
1240800,1,"務まる","つとまる",B-review,false,,kanji,"",0,"to be fit (for a role); to be qualified (for); to be equal (to a task)"
1243170,3,"金平","きんぴら",C-collision-but-established,false,27,kanji,"abbr/uk",1,"chopped burdock root (and sometimes carrot) cooked in sugar and soy sauce"
1245290,3,"空","そら",C-collision-but-established,true,,kanji,"",1,"sky; the air; the heavens | weather"
1246840,2,"窪む","くぼむ",A-remove,false,,kanji,"",1,"to cave in; to become depressed; to sink"
1249300,5,"係る","かかる",B-review,false,,kana-expr,"",0,"to be the work of; to be the result of; to be done by | to concern; to affect; to involve"
1250160,2,"契る","ちぎる",B-review,false,,kana-expr,"",0,"to pledge; to vow; to promise | to have sexual intercourse (esp. between husband and wife); to share a bed"
1250450,2,"形容動詞","けいようどうし",B-review,false,,kanji,"",0,"adjectival noun (in Japanese); quasi-adjective; nominal adjective"
1251910,3,"繋げる","つなげる",B-review,false,,kanji,"uk",0,"to connect | to tie; to fasten"
1254160,1,"きまり悪い","きまりわるい",B-review,false,,kana-expr,"",0,"embarrassed; ashamed"
1254490,3,"穴","けつ",A-remove,false,,kanji,"uk/col",1,"ass; arse; buttocks | rear; end"
1255930,3,"件","くだん",A-remove,false,,kanji,"uk",1,"the aforementioned; the said; (man, incident, etc.) in question | the usual"
1259180,1,"見すぼらしい","みすぼらしい",B-review,false,,kana-expr,"uk",0,"shabby; unsightly; unkempt"
1260430,1,"やり遂げる","やりとげる",B-review,false,,kana-expr,"",0,"to accomplish; to finish; to carry through"
1260440,1,"遣り通す","やりとおす",B-review,false,,kana-expr,"",0,"to carry through; to achieve; to complete"
1261130,3,"原","げん",A-remove,false,,kanji,"",1,"original; primitive; primary"
1264230,2,"言いつける","いいつける",B-review,false,,kanji,"",0,"to tell (to do); to order; to direct | to tell (on someone); to report; to snitch"
1265060,1,"古","ふる",B-review,false,,kanji,"",0,"used item; secondhand item | old; used; previous"
1267110,1,"故","こ",A-remove,false,,kanji,"",1,"the late; the deceased"
1267120,1,"故","ゆえ",A-remove,false,,kanji,"uk",1,"reason; cause; circumstances | because of; as a result of"
1269330,3,"後","のち",C-collision-but-established,true,,kanji,"uk/arch",1,"later; afterwards | future"
1270680,3,"御免なさい","ごめんなさい",B-review,false,,kana-expr,"uk",0,"I'm sorry; my apologies; excuse me"
1272630,4,"侯","こう",A-remove,true,46,kana-expr,"hist",0,"marquis; second highest rank of the five ranks of nobility | daimyo"
1272680,4,"候","こう",B-review,false,,kana-expr,"",0,"season; weather"
1272690,4,"候","そろ",A-remove,false,,kana-expr,"arch/pol",1,"to be | to do"
1278230,2,"工夫","こうふ",A-remove,false,,kanji,"dated/sens",1,"labourer; laborer; workman"
1279450,3,"杭","くい",C-collision-but-established,true,26,kanji,"abbr/arch",1,"stake; post; pile | stump"
1280050,1,"溝","こう",A-remove,false,,kanji,"rare",1,"10^32; hundred nonillion"
1282350,1,"講読","こうどく",B-review,false,,kanji,"",0,"reading; translation"
1284170,3,"強力","ごうりき",A-remove,false,,kanji,"",1,"herculean strength | mountain carrier-guide"
1288540,3,"骨","こつ",A-remove,false,,kanji,"uk",1,"knack; skill; trick | bone; skeleton"
1288710,1,"骨董品","こっとうひん",B-review,false,,kanji,"",0,"curio; antique"
1288860,5,"今","こん",A-remove,false,,kanji,"",1,"the current ...; this | today's ..."
1292600,1,"再建","さいこん",A-remove,false,,kanji,"",1,"(temple or shrine) rebuilding"
1295550,1,"細やか","こまやか",A-remove,false,,kanji,"",1,"tender; warm; caring | meticulous; detailed; attentive"
1296290,3,"際","きわ",A-remove,false,,kanji,"",1,"edge; brink; verge | time; moment of"
1297940,3,"作物","さくぶつ",A-remove,false,,kanji,"",1,"artistic work; literary work"
1298100,2,"削る","はつる",A-remove,false,,kanji,"uk",1,"to shave off (esp. concrete) | to take a percentage; to take a cut"
1298200,3,"昨","さく",B-review,false,,kanji,"",0,"last (year); yesterday"
1298910,1,"擦る","こする",C-collision-but-established,true,,kanji,"uk/sl",1,"to rub; to scrub; to scrape | to repeatedly reuse (a joke, a topic of conversation, etc.); to milk; to keep getting mile"
1298930,1,"すれ違い","すれちがい",B-review,false,,kana-expr,"",0,"passing each other | missing (meeting) each other; failing to meet"
1298960,1,"札","さつ",C-collision-but-established,true,,kanji,"",1,"banknote; bill; note"
1299685,5,"お皿","おさら",B-review,false,,kanji,"",0,"plate; dish"
1302440,1,"参上","さんじょう",B-review,false,,kanji,"",0,"calling on; visiting"
1303170,1,"山並み","やまなみ",C-collision-but-established,false,29,kanji,"",1,"mountain range; mountain belt"
1307780,4,"子","ね",C-collision-but-established,true,,kanji,"obs",1,"the Rat (first sign of the Chinese zodiac) | hour of the Rat (around midnight, 11pm to 1am, or 12 midnight to 2am)"
1310670,1,"止める","とめる",C-collision-but-established,true,,kanji,"",1,"to stop; to turn off | to park"
1310680,1,"止める","やめる",C-collision-but-established,true,,kanji,"uk",1,"to stop (an activity); to cease; to discontinue | to cancel; to abandon; to give up"
1311010,3,"氏","うじ",A-remove,false,,kanji,"",1,"family name; lineage; birth | clan"
1311125,5,"私","あたし",C-collision-but-established,true,,kanji,"fem/uk",1,"I; me"
1311760,2,"脂","やに",A-remove,false,,kanji,"uk",1,"resin (from trees) | (tobacco) tar; nicotine"
1312860,1,"賜る","たまわる",B-review,false,,kanji,"hum/hon",0,"to be given; to be granted; to be honored with | to give; to bestow; to confer"
1316750,5,"次点者","じてんしゃ",B-review,false,,kana-reading,"",0,"runner-up"
1318220,1,"自尊心","じそんしん",B-review,false,,kanji,"",0,"self-esteem; self-respect; self-importance"
1320420,1,"湿気る","しける",B-review,false,,kanji,"",0,"to get damp; to get moist; to get soggy"
1320650,3,"質","たち",A-remove,false,,kanji,"uk",1,"nature (of a person); disposition; temperament | nature (of something); character; kind"
1320810,1,"実","み",C-collision-but-established,true,,kanji,"",1,"fruit; nut | seed"
1323050,1,"謝絶","しゃぜつ",B-review,false,,kanji,"",0,"refusal; declining"
1324210,3,"酌む","くむ",B-review,false,,kanji,"",0,"to pour (sake); to serve; to drink (together) | to consider (feelings, the situation, etc.); to sympathize with; to intu"
1326730,1,"取り混ぜる","とりまぜる",B-review,false,,kanji,"",0,"to mix; to put together"
1326910,1,"取り付ける","とりつける",B-review,false,,kanji,"",0,"to install; to fit; to fix | to (manage to) obtain (someone's agreement, permission, etc.); to get; to secure (a contrac"
1327380,1,"手回し","てまわし",B-review,false,,kanji,"",0,"turning by hand; hand-turned; hand-cranked | preparations; arrangements"
1328290,1,"手はず","てはず",B-review,false,,kanji,"",0,"arrangements; plan; programme"
1328690,1,"殊更","ことさら",A-remove,false,,kanji,"uk",1,"intentionally; deliberately; designedly | especially; particularly"
1328810,1,"種","しゅ",A-remove,false,,kanji,"abbr",1,"kind; sort; type | species"
1328910,1,"腫れる","はれる",C-collision-but-established,true,,kanji,"",1,"to swell (from inflammation); to become swollen"
1329015,5,"お酒","おさけ",B-review,false,,kanji,"pol",0,"alcohol; sake"
1331540,5,"就ける","つける",B-review,false,,kana-expr,"",0,"to install (a king, emperor, etc.) | to appoint (to a post); to promote"
1331850,3,"州","す",A-remove,false,,kanji,"",1,"sandbank; sandbar"
1332070,3,"修飾","しゅうしょく",B-review,false,,kanji,"",0,"ornamentation; embellishment; decoration | modification; qualification"
1333150,3,"臭い","くさい",C-collision-but-established,true,,kanji,"",1,"stinking; smelly | suspicious; fishy"
1333440,1,"蹴飛ばす","けとばす",B-review,false,,kanji,"",0,"to kick (hard); to send flying with a kick; to kick away | to reject flatly; to refuse outright; to turn down"
1335070,4,"１０分","じっぷん",A-remove,false,,kanji,"",1,"ten minutes"
1337140,3,"夙","しゅく",A-remove,false,,kanji,"",1,"outcasts common around the Kyoto region from the Kamakura period to the Edo period"
1339230,3,"出場","でば",A-remove,false,,kanji,"",1,"one's time (e.g. to go on stage); one's turn | source; origin; place of production"
1339500,5,"出切る","できる",B-review,false,,kana-expr,"",0,"to be out of; to have no more at hand"
1340840,2,"述語","じゅつご",B-review,false,,kanji,"",0,"predicate | predicate"
1342230,2,"順々","じゅんじゅん",B-review,false,,kanji,"",0,"in order; in turn"
1343140,3,"所為","しょい",A-remove,false,,kanji,"",1,"act; deed; one's doing | cause; reason"
1344450,3,"助け手","たすけて",A-remove,false,,kanji,"",1,"helper; assistant"
1344750,1,"助動詞","じょどうし",B-review,false,,kanji,"",0,"inflecting dependent word (in Japanese); bound auxiliary | auxiliary verb (in languages other than Japanese)"
1344940,5,"女","じょ",A-remove,false,,kanji,"abbr",1,"woman; girl; daughter | Chinese ""Girl"" constellation (one of the 28 mansions)"
1346200,2,"勝手に","かってに",B-review,false,,kanji,"",0,"arbitrarily; of its own accord; without asking"
1347580,5,"妾","わらわ",A-remove,false,,kanji,"arch/hum/fem",1,"I; me"
1349380,3,"床","ゆか",C-collision-but-established,true,,kanji,"",1,"floor | stage (for the narrator and the shamisen player)"
1349980,1,"梢","こずえ",B-review,false,,kanji,"",0,"treetop; tip of a branch"
1350750,1,"こげ茶","こげちゃ",B-review,false,,kanji,"",0,"dark brown; olive brown"
1350850,1,"照り返す","てりかえす",B-review,false,,kanji,"",0,"to reflect; to throw back light"
1351830,3,"象","ぞう",C-collision-but-established,true,,kanji,"",1,"elephant (Elephantidae spp.)"
1352140,3,"上","うわ",A-remove,false,,kanji,"",1,"upper; upward; outer"
1352700,2,"上下","うえした",C-collision-but-established,true,,kanji,"",1,"top and bottom; up and down; high and low | upside-down"
1354240,2,"上品","じょうぼん",A-remove,false,,kanji,"",1,"Buddhism's highest paradise"
1355930,4,"嬢","じょう",C-collision-but-established,true,23,kanji,"",1,"unmarried woman | Miss"
1356740,4,"畳","じょう",C-collision-but-established,true,,kanji,"",1,"tatami mat (esp. as a measure of room size, either 1.82 sqm or 1.54 sqm)"
1356850,2,"蒸かす","ふかす",C-collision-but-established,true,,kanji,"",1,"to steam (food)"
1356970,1,"蒸留","じょうりゅう",B-review,false,,kanji,"",0,"distillation"
1357260,1,"植わる","うわる",B-review,false,,kanji,"",0,"to be planted"
1358760,3,"尻","しり",C-collision-but-established,true,20,kanji,"",1,"buttocks; behind; rump | undersurface; bottom"
1361140,3,"振り","ぶり",C-collision-but-established,true,,kanji,"uk",1,"way; manner; style | (for) the first time in (e.g. ten years); after ..."
1362270,1,"新入生","しんにゅうせい",B-review,false,,kanji,"",0,"new student; freshman; first-year student"
1363330,1,"真ん丸い","まんまるい",B-review,false,,kanji,"",0,"perfectly round; perfectly circular"
1363350,1,"真ん前","まんまえ",B-review,false,,kanji,"",0,"right in front; just opposite; under the nose"
1364350,4,"真面目","しんめんもく",A-remove,false,,kanji,"obs",1,"one's true character; one's true self; one's true worth | serious; earnest"
1365860,3,"辛い","つらい",C-collision-but-established,true,,kanji,"uk",1,"painful; bitter; heart-breaking | tough; difficult; hard (usu. of situations)"
1366170,1,"進度","しんど",B-review,false,,kanji,"",0,"progress"
1366330,1,"震わせる","ふるわせる",B-review,false,,kanji,"",0,"to (make something) quiver; to shake; to tremble"
1366420,3,"人","と",B-review,false,,kana-expr,"",0,"person"
1367020,1,"人気","ひとけ",A-remove,false,,kanji,"",1,"sign of life; human presence | humanity; humaneness"
1367880,2,"人事","ひとごと",C-collision-but-established,true,,kanji,"",1,"other people's affairs; someone else's problem"
1368680,1,"人体","じんてい",A-remove,false,,kanji,"",1,"personal appearance; looks"
1369830,1,"刃","やいば",A-remove,false,,kanji,"rare",1,"blade; sword | forged blade; wavy pattern on forged blades"
1369910,1,"塵","ちり",C-collision-but-established,true,,kanji,"abbr",1,"dust | trash; garbage; rubbish"
1370790,1,"吹奏","すいそう",B-review,false,,kanji,"",0,"playing (a wind instrument); blowing"
1372880,1,"嵩む","かさむ",B-review,false,,kana-expr,"uk",0,"to mount up; to pile up; to accumulate"
1372890,1,"嵩張る","かさばる",B-review,false,,kana-expr,"uk",0,"to be bulky; to be unwieldy; to grow voluminous"
1373050,1,"数詞","すうし",B-review,false,,kanji,"",0,"numeral"
1374060,1,"世辞","せじ",B-review,false,,kanji,"",0,"flattery; compliment"
1375250,3,"性","さが",A-remove,false,,kanji,"",1,"one's nature; one's destiny | custom; tradition; habit"
1375630,1,"成る丈","なるたけ",B-review,false,,kana-expr,"uk",0,"as (much) as possible; as (much) as one can; wherever practicable"
1376620,1,"正しく","まさしく",B-review,false,,kana-expr,"uk",0,"certainly; surely; undoubtedly | just; precisely; exactly"
1378040,2,"正面","まとも",C-collision-but-established,true,,kanji,"uk",1,"the front | honest; upright; decent"
1378350,1,"清濁","せいだく",B-review,false,,kanji,"",0,"good and evil; purity and impurity | voiced and unvoiced consonants"
1378440,3,"生","き",A-remove,false,,kanji,"",1,"pure; undiluted; raw"
1379150,1,"生真面目","きまじめ",B-review,false,,kanji,"",0,"overserious; deeply sincere; very earnest"
1379340,3,"生地","せいち",A-remove,false,,kanji,"",1,"birthplace"
1379440,3,"生物","なまもの",A-remove,false,,kanji,"",1,"raw food; perishables"
1379650,3,"盛り","もり",A-remove,false,,kanji,"abbr",1,"serving (of food); helping | chilled soba served on a dish (often on a wicker basket or in a shallow steaming basket) wi"
1379730,2,"盛る","さかる",A-remove,false,,kanji,"dated",1,"to become vigorous; to gain force; to become more active | to prosper; to thrive; to flourish"
